1	0.9989583333
2	1.0004166667
3	1.0020416667
4	0.999125
5	1.00425
6	1.0026666667
7	1.0045416667
8	1.002125
9	1.002125
10	1.0011666667
11	1.0017083333
12	1.0048333333
13	1.0049583333
14	1.0017916667
15	1.0018333333
16	1.0023333333
17	1.0017916667
18	1.0023333333
19	1.0015416667
20	1.00125
21	0.9985833333
22	1.0033333333
23	1.0011666667
24	1.0017083333
25	1.0048333333
26	1.0049583333
27	1.0017916667
28	1.0018333333
29	1.0023333333
30	1.0017916667
31	1.0023333333
32	1.0015416667
33	1.0011666667
34	1.0017083333
35	1.0048333333
36	1.0049583333
37	1.0017916667
38	1.0018333333
39	1.0023333333


2	0.9655416667
3	0.9689583333
4	1.04275
6	1.0577916667
7	1.025625
9	0.9594166667
10	0.9539583333
11	0.97325
12	0.9502083333
13	0.9977916667
14	0.9931666667
15	0.9562916667
16	0.9957083333
17	0.97125
18	0.9899166667
20	0.9758333333
21	1.0575833333
22	0.9999166667
23	1.0124166667
25	1.05425
26	1.0476666667
27	0.909625
28	1.0461666667
29	1.0404166667
30	0.9942083333
31	1.0495833333
32	0.9843333333
33	1.047
34	1.061375
35	0.9858333333
36	1.0377916667
37	1.0455833333
39	1.019
40	1.0087083333


1	0.9507916667
2	1.1310416667
3	0.9951666667
4	1.052625
5	1.1335416667
6	1.0007083333
7	1.0430833333
8	1.06375
9	1.1184166667
10	1.122
11	0.94925
12	1.0855833333
13	0.8305
15	1.2583333333
16	1.182375
17	0.9042916667
18	1.2320833333
19	1.0284583333
20	1.19525
21	1.1232916667
22	1.2642916667
23	1.2165416667
25	1.3431666667
26	0.9835833333
27	1.1621666667
28	0.9559166667
29	0.9340833333
30	1.0018333333
31	1.1203333333
32	1.074375
33	0.9162083333
34	1.0520416667
35	1.1454166667
36	1.2625
37	1.1259166667
38	1.011
39	1.1102083333
40	1.0985


1	1.5225416667
2	1.045625
3	0.851375
4	1.080625
5	1.3715416667
6	0.8863333333
7	1.5615
8	0.885125
9	1.2262916667
10	1.2150416667
11	1.5690416667
12	1.3455
13	0.8294166667
14	1.3158333333
15	1.888125
16	1.581875
17	1.5315416667
18	1.815875
19	1.1445416667
20	1.24475
21	1.6516666667
22	1.9730416667
23	1.20125
24	0.9540416667
25	2.509625
26	1.5609166667
27	1.5345833333
28	0.5752916667
29	2.1053333333
30	1.1199166667
31	1.0300416667
32	2.0905
33	1.504875
34	1.372375
35	1.0004583333
36	1.304875
37	1.568375
38	1.3349166667
39	1.6675416667
40	1.44125
41	1.0906666667
42	1.4596666667
43	1.6611666667
