2031,1727,-5099,227,6,5753
-963,-4357,5054,3,7,6741
1380,-561,10284,228,6,10391
2875,-2456,-1534,4,7,4080
424,4234,19828,229,6,20279
607,2175,14751,5,7,14922
-3033,-971,30045,230,6,30213
-4614,2184,7390,6,7,8981
-141,2522,17173,231,6,17357
-2524,-466,25638,232,6,25766
821,2171,9064,233,6,9356
-340,-230,25734,234,6,25737
-1064,2579,12397,235,6,12707
-2297,2264,17216,236,6,17515
-1773,1016,10070,237,6,10275
-2319,1196,15486,238,6,15704
-897,1254,16213,239,6,16286
-1199,1764,13417,240,6,13585
-640,408,12520,241,6,12542
-1514,-474,11009,242,6,11122
-606,1534,14118,243,6,14214
-1187,-13,12282,244,6,12339
-1946,1262,15274,245,6,15449
-1229,435,9961,246,6,10045
-1923,1672,20306,247,6,20465
-1692,1847,21682,249,6,21826
-718,2345,20733,251,6,20877
-496,1458,18676,252,6,18739
-589,1283,20176,253,6,20225
-1320,1346,18670,254,6,18764
-1682,1232,18691,255,6,18806
-1277,544,14695,1,6,14760
482,-364,10337,1,5,10354
-1078,1366,14720,2,6,14822
-1294,948,10962,3,6,11078
-1862,918,14786,4,6,14931
-1611,906,14056,6,6,14176
-1435,1056,11783,7,6,11916
-1323,1066,16334,8,6,16422
-1292,597,13152,9,6,13228
-1142,1682,16621,10,6,16744
-1656,1338,18573,11,6,18694
-1509,1368,17543,12,6,17660
-1012,1740,17054,13,6,17172
-1051,1029,15664,14,6,15732
-1232,1359,17728,15,6,17822
-1161,969,15783,16,6,15855
-1446,1116,17325,17,6,17421
-1285,1189,14171,18,6,14278
-1270,1038,12513,20,6,12620
-1446,698,12752,21,6,12852
-1388,746,12620,22,6,12717
-1455,870,11611,23,6,11734
-937,1232,9560,1,7,9684
-1387,612,11827,24,6,11923
-743,892,13071,2,7,13122
-1198,918,12732,25,6,12821
-564,1194,9707,3,7,9796
-1310,840,14551,26,6,14633
-918,790,12607,4,7,12665
-1204,610,12700,27,6,12771
-1172,1279,16509,28,6,16599
-726,960,13037,6,7,13092
-1354,911,15346,29,6,15432
-1426,1296,18085,30,6,18187
-1326,1150,16068,31,6,16163
-1384,1705,18930,32,6,19056
-1251,1146,15946,33,6,16035
-1338,1352,17978,34,6,18078
-1285,1186,15968,35,6,16063
-1463,1315,17039,36,6,17152
-1315,868,15271,37,6,15352
-1330,976,15058,38,6,15148
-1338,850,14618,39,6,14703
-1230,1102,14444,40,6,14538
-1389,973,14156,42,6,14257
-1502,1040,15803,43,6,15908
-1354,988,15168,44,6,15260
-1266,1088,16684,45,6,16767
-1336,1011,15910,46,6,15997
-1319,1302,17752,47,6,17848
-1294,1294,16912,48,6,17010
-1419,1212,18592,49,6,18685
-1297,1348,16824,50,6,16927
-1333,1204,18484,51,6,18571
-1218,1109,16336,52,6,16418
-549,-708,17571,1,5,17593
-854,-664,16789,2,5,16823
-1227,917,15397,54,6,15473
-1282,1054,15936,55,6,16022
-1318,930,14702,56,6,14790
-1362,855,14723,57,6,14810
-1326,969,13589,58,6,13687
-1411,724,13618,59,6,13710
-1414,1019,13988,60,6,14096
-1469,885,13668,61,6,13775
-1305,904,13789,62,6,13880
-1342,964,14992,63,6,15082
-1287,1000,15019,64,6,15107
-1286,980,15430,65,6,15514
-1234,1000,16174,67,6,16251
-1212,1173,16325,68,6,16411
-1290,1124,16138,69,6,16228
-1209,1263,16043,70,6,16137
-1328,1195,16020,71,6,16119
-1281,1122,15482,72,6,15575
-1336,1045,15332,73,6,15425
