-2517,1962,15891,231,6,16208
-2194,1716,15448,254,5,15697
-3500,1561,13960,201,7,14476
2927,3660,12481,2,4,13331
2928,-827,17690,232,6,17949
-581,-590,13681,255,5,13706
-1317,-2361,18549,202,7,18744
-2988,-1549,18795,3,4,19093
-3801,385,12907,233,6,13460
-97,548,17458,203,7,17466
-569,2431,17084,4,4,17265
-783,-1085,14324,234,6,14386
-363,-2223,18000,204,7,18140
1814,-3511,18334,5,4,18755
-2797,-321,17854,235,6,18074
-1248,-1340,15063,2,5,15173
-2208,2498,14346,205,7,14728
-1889,3696,18342,6,4,18805
-1712,-452,15618,236,6,15718
-3291,-1254,14843,3,5,15255
-879,734,16347,206,7,16387
-2920,700,13889,7,4,14209
-24,-1109,16990,4,5,17026
-1377,4604,16584,8,4,17266
-1368,2148,15902,238,6,16104
-2214,686,16328,208,7,16491
1134,7621,17081,9,4,18738
-3232,3323,14826,239,6,15533
-3284,3775,16652,6,5,17387
964,1830,14347,209,7,14495
-890,7458,17367,10,4,18921
-1729,-2300,16364,7,5,16615
1092,2898,15738,210,7,16039
-1335,-4762,16762,11,4,17476
-3726,-822,14502,241,6,14995
-794,690,15093,242,6,15129
-2909,-694,14726,9,5,15026
-3681,1637,16419,212,7,16906
2301,-1906,12919,13,4,13260
-4030,-2462,15936,243,6,16621
-2055,320,14750,10,5,14895
-121,-1958,16305,213,7,16422
2124,-741,14214,14,4,14390
-268,4179,14777,11,5,15358
-1143,457,16830,15,4,16874
-2168,-1921,14519,12,5,14805
-1478,-1160,22603,16,4,22680
-129,1194,18019,246,6,18058
350,903,15918,13,5,15947
458,-545,15706,216,7,15722
1914,4415,16823,17,4,17497
-820,-3627,17096,247,6,17495
-2417,-4281,15054,14,5,15836
456,-2878,15808,217,7,16074
-2477,-643,14731,15,5,14951
-823,-3182,12561,19,4,12983
3128,-456,17707,249,6,17986
5132,-138,15046,16,5,15897
1831,-1421,14006,219,7,14196
3317,-172,17439,20,4,17752
-454,-1865,13224,250,6,13362
-1413,-672,15230,17,5,15310
-755,386,18209,220,7,18228
-3898,3056,16122,21,4,16865
-862,390,15226,251,6,15255
-331,-1853,15646,18,5,15758
-1036,1524,15328,221,7,15438
-3264,-2193,17111,252,6,17557
-958,-2238,16986,222,7,17159
534,1658,13790,253,6,13899
-985,3936,14877,20,5,15420
-3066,-800,17397,223,7,17683
-1569,-1808,18790,254,6,18941
-1996,-1431,17208,21,5,17382
1244,427,17182,224,7,17232
-1558,-1798,16533,255,6,16703
-1222,-27,15952,22,5,15998
-953,625,14716,225,7,14760
-761,-2951,16011,23,5,16298
494,-925,14893,226,7,14929
-529,563,18950,1,6,18965
-2078,627,15025,227,7,15180
-4453,-339,16537,2,6,17129
-2006,-95,17186,25,5,17302
-3026,-746,15348,228,7,15661
-1983,3229,17163,3,6,17576
-1773,3800,16624,26,5,17144
-989,-1066,17555,229,7,17615
-2083,3308,13922,4,6,14460
-2167,4628,12853,27,5,13831
-2961,-2103,14153,230,7,14611
374,-1682,17022,28,5,17108
-1889,-1478,15563,231,7,15746
-2008,2709,16632,29,5,16970
-1543,-1014,17948,232,7,18042
-1473,-61,16458,7,6,16523
-2374,931,15655,30,5,15861
-848,4854,14440,233,7,15257
-2806,-2190,16818,31,5,17190
-2367,4110,13765,9,6,14559
-904,1149,15556,32,5,15624
-1066,-1872,15215,235,7,15366
-2300,-3449,16619,33,5,17128
-3986,-9,15983,11,6,16472
-2894,2862,16993,34,5,17473
-1445,-4721,14206,12,6,15039
1678,-4288,14968,35,5,15660
-2342,-4858,16120,238,7,16998
-2261,-2743,18458,13,6,18797
334,-1229,16859,36,5,16907
-749,1660,15846,239,7,15950
1845,-887,19710,14,6,19816
504,-1490,17022,37,5,17094
6619,-2448,15470,240,7,17003
3939,2480,16075,241,7,16735
-3112,-1966,16261,16,6,16672
-3743,-1547,15950,39,5,16456
388,-3755,16138,242,7,16573
-651,1749,16102,40,5,16209
-2388,-240,15471,18,6,15656
-1033,1927,17738,244,7,17872
-25,-2337,17482,19,6,17637
631,-1064,15755,42,5,15803
-741,-189,16535,245,7,16552
-147,582,13749,20,6,13762
1283,-259,15972,43,5,16025
-3859,742,16636,21,6,17093
-2565,1828,15903,44,5,16211
339,-4164,16561,247,7,17079
385,1349,12612,22,6,12689
-1694,1191,14796,45,5,14940
-3229,786,17029,248,7,17350
-720,1253,14995,249,7,15064
-2594,675,16301,24,6,16519
-3091,1163,17658,47,5,17964
-3640,2729,14475,48,5,15173
-1784,-707,16767,251,7,16876
-3240,-447,15856,26,6,16189
-2096,-2515,16206,49,5,16533
-3189,-383,17335,252,7,17630
-1016,-739,13612,27,6,13669
-714,2201,15810,50,5,15978
-1340,-9,15231,253,7,15289
1301,900,16852,28,6,16926
-953,-1305,16524,51,5,16602
-2089,-2716,15392,254,7,15768
-951,1220,19098,29,6,19160
-1197,1419,16224,52,5,16329
-887,-451,14497,30,6,14531
-2338,-2,16514,53,5,16678
-1946,-131,15428,54,5,15550
-305,-1251,16656,32,6,16705
-1965,1530,15804,55,5,15999
-36,-1050,17564,2,7,17595
1242,-3333,14377,33,6,14810
576,-1907,16057,3,7,16180
