-526,572,16330,4,4,16348
-889,-91,16084,123,7,16108
-523,672,16423,5,4,16445
-1346,-147,15794,154,6,15851
-502,702,16503,6,4,16525
-887,-166,16039,125,7,16064
-456,472,16290,7,4,16303
-1368,-175,15800,156,6,15860
-833,-88,15820,126,7,15842
-523,664,16486,8,4,16507
-895,-19,15964,127,7,15989
-555,726,16517,9,4,16542
-1451,-247,15748,158,6,15816
-879,-62,15934,128,7,15958
-1471,-184,15620,159,6,15690
-912,-119,16007,129,7,16033
-1442,-193,15696,160,6,15763
-921,-109,16064,131,7,16090
-873,-61,16046,132,7,16069
-915,-82,16105,133,7,16131
-1511,-222,15579,164,6,15653
-907,-112,16030,134,7,16056
-1411,-251,15578,165,6,15643
-1362,-129,15611,166,6,15670
-933,-33,15960,136,7,15987
-1421,-241,15615,167,6,15681
-880,-79,16046,137,7,16070
-887,-12,16057,138,7,16081
-1441,-108,15374,169,6,15441
-885,-10,16034,139,7,16058
-1431,-158,15604,170,6,15670
-939,-45,16060,140,7,16087
-913,-119,15980,141,7,16006
-1468,-209,15620,172,6,15690
-848,-84,16061,142,7,16083
-1354,-199,15638,173,6,15697
-846,-57,15966,143,7,15988
-921,-36,16120,144,7,16146
-883,-76,16099,145,7,16123
-1311,-260,15638,176,6,15695
-899,-138,16029,146,7,16054
-1432,-177,15573,177,6,15639
-879,-117,16041,147,7,16065
-1430,-201,15629,178,6,15695
-935,-124,16095,148,7,16122
-864,-49,16025,149,7,16048
-883,-88,16014,150,7,16038
-1445,-132,15651,181,6,15718
-929,-59,16086,151,7,16112
-967,414,15143,205,5,15179
-1373,-3012,16366,152,7,16697
-648,-3066,14496,183,6,14830
-263,-7144,15319,206,5,16904
1091,-857,15883,153,7,15943
3098,-2588,11349,184,6,12045
2294,-583,11856,207,5,12089
-1385,6207,17176,185,6,18315
-4132,3522,15824,208,5,16729
-169,13908,14856,155,7,20350
1331,9721,15090,186,6,17999
3140,11682,16308,156,7,20304
-4435,2038,12602,187,6,13514
-1499,4285,17787,210,5,18357
-4106,3699,16740,157,7,17628
-1216,-989,16404,188,6,16478
-2327,-4332,15454,211,5,16217
-3966,-323,17773,158,7,18212
-1444,4379,21768,159,7,22250
-1195,-3933,17776,190,6,18245
-23,-4918,13110,213,5,14002
-589,-1724,17048,160,7,17145
-4865,-3845,12549,191,6,13997
-6054,-4163,13105,214,5,15024
-4227,-7821,12491,192,6,15331
-2542,-7977,16171,215,5,18209
1389,-12120,16317,162,7,20373
-2815,-3816,12839,193,6,13686
-3699,-5593,12419,216,5,14113
-5328,-3337,22579,163,7,23437
5938,1865,19744,217,5,20701
-2140,-3269,10746,164,7,11434
8667,2426,13350,195,6,16100
8363,5427,15923,218,5,18786
-2752,6037,12203,165,7,13889
-2995,-1733,18229,196,6,18554
-614,1193,13755,166,7,13820
-5288,7312,16087,197,6,18445
-74,5816,15705,220,5,16747
-1613,7128,17375,167,7,18849
4985,9465,21805,198,6,24287
-3629,11168,16094,221,5,19922
4958,4009,18974,168,7,20016
-2050,4214,8933,199,6,10087
1981,-787,18206,222,5,18330
-304,1172,9711,169,7,9786
320,-3994,27200,200,6,27493
-2789,-3907,22009,223,5,22526
5542,-9589,8638,170,7,14045
-8666,3751,24904,201,6,26634
-605,-735,24297,224,5,24315
-9566,-7306,21804,171,7,24905
-10369,2578,12758,202,6,16641
-5744,-2400,12904,225,5,14327
-5581,-2710,16685,172,7,17801
-4983,-9970,12970,204,6,17101
1272,-8605,13874,227,5,16375
-3142,-7712,16066,174,7,18095
-5717,-1157,10646,205,6,12139
-1155,-1115,11975,228,5,12082
3060,1649,9666,176,7,10272
3666,-2959,6803,1,4,8275
-1146,-5216,11774,207,6,12928
-1155,-7803,14936,230,5,16890
6744,1585,26922,2,4,27799
8368,2540,12788,208,6,15492
1317,-1943,11602,231,5,11837
4651,1202,17377,178,7,18028
10926,4947,26444,3,4,29036
4050,1130,11666,209,6,12400
3233,3770,18269,232,5,18932
-219,1919,17631,179,7,17736
-4528,13143,22196,4,4,26189
-1868,-1169,19673,180,7,19796
5811,-4638,15810,5,4,17470
11233,-1485,21359,234,5,24178
-904,2632,18888,181,7,19091
-1348,6372,15802,6,4,17091
-464,-126,16712,235,5,16718
-5657,-1371,17678,213,6,18611
-3558,1596,15039,236,5,15536
-2011,-305,13758,183,7,13907
8176,-3931,13176,8,4,15997
1341,-5803,19669,214,6,20550
3193,-4606,16933,237,5,17836
-12028,-7202,9242,9,4,16791
2029,2916,20444,215,6,20750
7571,-2464,17089,238,5,18852
334,-10295,3475,216,6,10870
-7736,-6361,17697,239,5,20334
-2638,-7013,19801,186,7,21171
1740,-1331,12700,217,6,12887
3304,-8954,16135,240,5,18746
-875,-6257,24635,187,7,25432
-5703,-650,17568,218,6,18481
4497,2125,18645,241,5,19297
-461,-4420,15335,188,7,15965
-5551,12286,13624,242,5,19166
-646,-1973,15278,189,7,15418
-6504,-568,14482,220,6,15885
2952,-4134,15111,243,5,15941
-2760,1748,17565,190,7,17866
1636,9227,14302,221,6,17098
4336,6953,14500,244,5,16655
3628,10730,14334,191,7,18269
-2460,8618,16262,222,6,18568
274,7006,13490,245,5,15203
6408,5461,14956,192,7,17162
-1970,-4969,12726,223,6,13803
-8827,-5214,20032,246,5,22502
-5615,-1271,19830,224,6,20648
-817,3155,16195,247,5,16519
-1323,2308,16528,194,7,16740
4096,1841,12033,225,6,12843
9278,-691,16381,248,5,18838
874,-3090,14644,195,7,14991
-5304,-5592,17346,226,6,18981
-4542,-5702,10520,249,5,12798
569,3490,15619,196,7,16014
-3459,-4790,16423,227,6,17453
-8070,-3110,15794,250,5,18006
-2414,-5744,18274,197,7,19306
-19237,-592,20852,228,6,28376
-4323,-2253,10688,229,6,11747
-7932,-2770,14618,252,5,16860
-10644,1347,16933,199,7,20045
-5536,-1589,8695,230,6,10429
-484,-5383,15865,200,7,16760
6305,-85,18506,254,5,19550
-3588,4782,17714,201,7,18695
-5952,4743,15099,255,5,16908
-4475,8789,14886,202,7,17856
2879,4210,18364,203,7,19059
-6706,2559,18110,234,6,19480
-1737,7925,12402,1,5,14819
-3232,-672,17303,204,7,17615
7627,-2274,17716,235,6,19421
1889,-5764,18159,2,5,19145
7162,1331,13848,205,7,15647
3089,3971,18590,236,6,19258
3589,-2355,15293,3,5,15884
-4405,2169,17729,206,7,18396
-3337,-1797,15201,237,6,15666
-2729,3003,16780,4,5,17263
1492,-745,18273,238,6,18348
1731,-6792,17881,5,5,19205
8554,4267,13175,208,7,16277
-209,-6328,11816,239,6,13405
4013,-6683,13993,6,5,16017
-59,-6604,12872,209,7,14467
-5118,-1729,14674,240,6,15636
-3974,-3384,16215,7,5,17034
