1715,-1031,13271,65,6,13421
356,-3388,25930,67,6,26152
-9668,-7335,10780,68,6,16232
685,-8553,16039,69,6,18189
-186,-3081,17435,70,6,17706
-8535,-1124,19317,71,6,21148
-12286,2321,14381,72,6,19056
-1438,2493,7600,73,6,8126
1794,8316,28074,74,6,29334
-4860,4239,19618,75,6,20650
4430,-4541,8082,77,6,10274
817,-1960,9492,78,6,9726
-654,2449,16254,1,7,16450
-6693,1052,31632,80,6,32349
-9,8587,14237,3,7,16626
-11663,900,29773,83,6,31988
-1279,-1227,2997,84,6,3481
439,-3045,3317,85,6,4524
-6456,2935,20804,86,6,21979
1224,506,7342,87,6,7460
3898,879,6258,88,6,7424
7311,290,20623,89,6,21882
1268,-2227,19909,90,6,20073
1438,3738,13558,92,6,14137
-795,-4035,18052,93,6,18514
-5014,-7576,15080,94,6,17605
-17556,-5547,13931,95,6,23087
-5459,-4336,24025,96,6,25016
2658,-6156,6938,97,6,9648
8896,-2591,9146,98,6,13019
-759,-2406,21858,1,5,22003
-2449,1760,31625,99,6,31768
3136,2428,16461,2,5,16932
8018,1302,23434,100,6,24801
7838,6019,27252,3,5,28988
-396,-2043,13795,102,6,13951
-3806,3341,25695,103,6,26189
784,1718,2592,104,6,3206
-4786,1133,16286,105,6,17012
-9420,-2548,3886,106,6,10503
-10612,-14968,7964,107,6,20002
-1899,-3289,22802,108,6,23116
-3963,-4729,18140,109,6,19160
-469,2104,13315,110,6,13488
4230,-6093,8358,111,6,11174
4378,1987,20474,112,6,21030
589,542,10772,113,6,10801
-2696,-1050,2544,115,6,3852
-4304,-1227,12654,116,6,13422
-8080,4970,16192,117,6,18766
-13132,3048,21966,118,6,25772
-1037,-1973,6602,119,6,6968
-6467,-6472,8787,120,6,12685
-5282,1893,30224,121,6,30740
6248,-4501,10142,122,6,12734
-1629,-5079,10813,123,6,12056
6408,2362,17768,124,6,19035
-105,-2269,32760,125,6,32838
-670,3674,22754,126,6,23058
-3741,4242,3790,127,6,6808
-3563,-4498,-11376,129,6,12741
-7128,-409,-10754,130,6,12908
-2835,1346,25920,131,6,26109
1207,-1058,20858,1,7,20919
-5,-377,16120,132,6,16124
-955,418,12077,2,7,12121
6598,6067,8752,3,7,12527
-2626,-7574,32059,134,6,33046
-15093,5302,18414,4,7,24392
5988,5143,21200,135,6,22621
2246,-8858,8483,136,6,12468
1406,2314,22201,139,6,22365
-7459,10615,6949,140,6,14717
-14859,-266,20652,141,6,25443
-1362,2032,16697,142,6,16875
-1023,-852,2499,143,6,2831
-4470,2461,16895,144,6,17648
1222,-2668,11491,145,6,11859
6757,-1106,11529,146,6,13408
-2728,-4239,15334,147,6,16141
1147,3274,22232,148,6,22501
-1435,830,25932,149,6,25984
-10896,-81,32760,150,6,34524
-840,2766,24450,151,6,24620
-1091,715,27220,2,5,27251
-4791,-39,2550,152,6,5427
-10452,8274,17566,153,6,22051
-8413,13309,1391,4,5,15806
-3219,-683,4993,154,6,5979
1960,-3408,32760,5,5,32995
-439,-8752,32013,6,5,33190
-2166,760,12828,156,6,13031
1779,2226,3846,157,6,4786
